product_id,product_name,category,segment,size,color,price,cogs
1154,mekongfit ur-11,streetwear,standard,L,white,58.93937160374784,37.65487971621282
1155,mekongfit ur-12,streetwear,standard,XL,purple,5890.312702702703,5044.463798594595
1156,mekongfit ur-13,streetwear,standard,S,green,4125.1374418604655,2224.2741086511624
1157,mekongfit ur-14,streetwear,standard,M,silver,4556.37,2443.125594
1158,mekongfit ur-15,streetwear,standard,L,pink,18.6464380678132,12.037490584912655
1159,mekongfit ur-16,streetwear,standard,XL,yellow,52.734268524923294,33.55021461587067
1160,mekongfit ur-17,streetwear,standard,S,red,33.25127873001165,20.9799477652166
1161,mekongfit ur-18,streetwear,standard,M,black,22.362748018182376,13.764812540396829
1162,mekongfit ur-19,streetwear,standard,L,orange,39.83880310441748,24.10589154006108
1163,mekongfit ur-20,streetwear,standard,XL,blue,35.86005056451476,20.034962771369766
1164,mekongfit ur-21,streetwear,standard,S,white,26.04727742069481,15.389911996804814
1668,vietmode ur-01,streetwear,standard,S,pink,5164.74,2678.950638
1669,vietmode ur-02,streetwear,standard,M,yellow,5227.74,4966.352999999999
1670,vietmode ur-03,streetwear,standard,L,red,5353.74,4705.93746
1755,saigoncore ur-01,streetwear,standard,XL,purple,6236.369999999999,4906.775916
1756,saigoncore ur-02,streetwear,standard,S,green,5663.7,5380.514999999999
1757,saigoncore ur-03,streetwear,standard,M,silver,6307.371940298507,3885.971852417911
1758,saigoncore ur-04,streetwear,standard,L,pink,5789.7,5500.214999999999
1759,saigoncore ur-05,streetwear,standard,XL,yellow,5297.992682926829,5033.093048780487
1760,saigoncore ur-06,streetwear,standard,S,red,8561.7,6144.73209
1761,saigoncore ur-07,streetwear,standard,M,black,10076.85,8257.978575000001
1762,saigoncore ur-08,streetwear,standard,L,orange,5510.7,5235.165
1763,saigoncore ur-09,streetwear,standard,XL,blue,5743.991359223301,5456.791791262135
1764,saigoncore ur-10,streetwear,standard,S,white,6828.570000000001,5400.033156
1765,saigoncore ur-11,streetwear,standard,M,purple,2235.9309677419355,2124.134419354839
1998,urbanvn ur-01,streetwear,standard,L,pink,34.053091928060134,19.99832019346835
1999,urbanvn ur-02,streetwear,standard,XL,yellow,8126.369999999999,5654.328245999999
2000,urbanvn ur-03,streetwear,standard,S,red,28.38538957636992,16.349285501600754
2001,urbanvn ur-04,streetwear,standard,M,black,34.65378441854702,21.56650589658136
2002,urbanvn ur-05,streetwear,standard,L,orange,43.15732974830766,25.876598622867107
2003,urbanvn ur-06,streetwear,standard,XL,blue,62.45252864460724,34.855044866584926
2004,urbanvn ur-07,streetwear,standard,S,white,5358.403536585365,3888.593446500001
2005,urbanvn ur-08,streetwear,standard,M,purple,3684.87,2645.368173
2006,urbanvn ur-09,streetwear,standard,L,green,20.18366876572802,11.545428302743652
2007,urbanvn ur-10,streetwear,standard,XL,silver,77.72782876872711,48.06112784144644
2008,urbanvn ur-11,streetwear,standard,S,pink,15.167650149235683,8.457680206310576
2009,urbanvn ur-12,streetwear,standard,M,yellow,31.164697443076804,19.79334418747074
2010,urbanvn ur-13,streetwear,standard,L,red,41.90172026770757,25.12069527388581
2011,urbanvn ur-14,streetwear,standard,XL,black,37.05475735319302,22.16091844526021
2012,urbanvn ur-15,streetwear,standard,S,orange,4660.622964426877,4277.053694454546
2013,urbanvn ur-16,streetwear,standard,M,blue,25.814082905892526,15.726991964970582
2014,urbanvn ur-17,streetwear,standard,L,white,30.470259205110622,19.27146684213688
2015,urbanvn ur-18,streetwear,standard,XL,purple,4382.413269230769,3917.000980038461
2016,urbanvn ur-19,streetwear,standard,S,green,3743.541357615894,1998.676730831126
2017,urbanvn ur-20,streetwear,standard,M,silver,27.18865052559904,15.899404089403289
2018,urbanvn ur-21,streetwear,standard,L,pink,26.160590454431023,16.16205503879573
2019,urbanvn ur-22,streetwear,standard,XL,yellow,46.51806997910511,28.21661439756509
2020,urbanvn ur-23,streetwear,standard,S,red,38.19887994556807,22.02940205348988
2021,urbanvn ur-24,streetwear,standard,M,black,25.099204738124502,16.00985399762684
2022,urbanvn ur-25,streetwear,standard,L,orange,2988.25524590164,1860.4877160983608
2023,urbanvn ur-26,streetwear,standard,XL,blue,47.45775515549522,29.8861702243266
2024,urbanvn ur-27,streetwear,standard,S,white,37.44674567601375,23.06139796104344
2025,urbanvn ur-28,streetwear,standard,M,purple,45.83943961534325,29.110710769311765
2026,urbanvn ur-29,streetwear,standard,L,green,4409.37,2827.288044
2027,urbanvn ur-30,streetwear,standard,XL,silver,42.59988427700669,27.12459961185434
2028,urbanvn ur-31,streetwear,standard,S,pink,8504.37,5160.4517160000005
2029,urbanvn ur-32,streetwear,standard,M,yellow,2519.37,2246.270292
2030,urbanvn ur-33,streetwear,standard,L,red,23.76947027384075,14.75694992242415
2031,urbanvn ur-34,streetwear,standard,XL,black,26.46776517089512,16.772658065996215
2032,urbanvn ur-35,streetwear,standard,S,orange,44.65281905454065,27.673457177359808
2033,urbanvn ur-36,streetwear,standard,M,blue,42.2729797847311,26.125296591141566
2034,urbanvn ur-37,streetwear,standard,L,white,5039.37,4787.4015
2035,urbanvn ur-38,streetwear,standard,XL,purple,32.839739836971454,20.093360582412
2036,urbanvn ur-39,streetwear,standard,S,green,2521.250597014925,2395.18806716418
2037,urbanvn ur-40,streetwear,standard,M,silver,34.706637577815734,21.701077028590497
2038,urbanvn ur-41,streetwear,standard,L,pink,55.20568617063113,31.23871776063406
2039,urbanvn ur-42,streetwear,standard,XL,yellow,4661.37,2832.7145490000003
2040,urbanvn ur-43,streetwear,standard,S,red,26.137509924695955,16.67800727967642
2125,phoenixwear ur-01,streetwear,standard,M,purple,6173.37,4869.554255999999
2126,phoenixwear ur-02,streetwear,standard,L,green,5499.5607692307685,4003.130283923077
2127,phoenixwear ur-03,streetwear,standard,XL,silver,5036.85,4118.12856
2128,phoenixwear ur-04,streetwear,standard,S,pink,4874.562,3880.6388082
2129,phoenixwear ur-05,streetwear,standard,M,yellow,41.216511987760136,26.26251651454432
2130,phoenixwear ur-06,streetwear,standard,L,red,30.54261553426067,16.887767395957994
2131,phoenixwear ur-07,streetwear,standard,XL,black,5354.37,2739.295692
2132,phoenixwear ur-08,streetwear,standard,S,orange,4448.246582278481,2596.441530075949
2133,phoenixwear ur-09,streetwear,standard,M,blue,5497.100290456431,5222.245275933609
2134,phoenixwear ur-10,streetwear,standard,L,white,6133.816022727272,5691.567887488636
2135,phoenixwear ur-11,streetwear,standard,XL,purple,30.35397614696373,19.201369075670648
2136,phoenixwear ur-12,streetwear,standard,S,green,5342.824976303317,4014.598687194313
2137,phoenixwear ur-13,streetwear,standard,M,silver,5666.85,5383.5075
2138,phoenixwear ur-14,streetwear,standard,L,pink,5385.87,4297.92426
2139,phoenixwear ur-15,streetwear,standard,XL,yellow,51.39345042967528,28.92870445090894
2140,phoenixwear ur-16,streetwear,standard,S,red,6611.85,4492.09089
2141,phoenixwear ur-17,streetwear,standard,M,black,5669.37,3855.1716
2142,phoenixwear ur-18,streetwear,standard,L,orange,6299.37,5456.514294
2143,phoenixwear ur-19,streetwear,standard,XL,blue,5280.81502617801,4593.780991272251
2144,phoenixwear ur-20,streetwear,standard,S,white,5279.316428571428,3096.847017
2145,phoenixwear ur-21,streetwear,standard,M,purple,4797.610282685512,3923.96545020848
2146,phoenixwear ur-22,streetwear,standard,L,green,4598.37,2925.482994
2147,phoenixwear ur-23,streetwear,standard,XL,silver,5889.87,3678.223815
2298,vietmotion ur-01,streetwear,standard,L,pink,46.0702101095042,26.88251516296481
2299,vietmotion ur-02,streetwear,standard,XL,yellow,45.85131388256831,28.627305678763328
2300,vietmotion ur-03,streetwear,standard,S,red,55.8233099312733,31.600235412362714
2301,vietmotion ur-04,streetwear,standard,M,black,33.39484466270076,21.098752735452184
2302,vietmotion ur-05,streetwear,standard,L,orange,43.500880902334885,27.5453414732944
2303,vietmotion ur-06,streetwear,standard,XL,blue,29.25040142053348,17.5720842733407
2304,vietmotion ur-07,streetwear,standard,S,white,37.70024303539459,20.75920856103877
2305,vietmotion ur-08,streetwear,standard,M,purple,31.435655628333755,18.191933786252203
2306,vietmotion ur-09,streetwear,standard,L,green,34.42552813113916,21.05784397046665
2307,vietmotion ur-10,streetwear,standard,XL,silver,3338.37,1819.41165
2308,vietmotion ur-11,streetwear,standard,S,pink,42.01651730646136,27.23168712154874
2309,vietmotion ur-12,streetwear,standard,M,yellow,3773.7,3585.0149999999994
2310,vietmotion ur-13,streetwear,standard,L,red,23.87213136046396,14.637945799481171
2311,vietmotion ur-14,streetwear,standard,XL,black,76.47431327572451,44.04770234649405
2312,vietmotion ur-15,streetwear,standard,S,orange,22.14458611437045,13.583501751832884
2313,vietmotion ur-16,streetwear,standard,M,blue,20.375323878643,12.306665833397906
2314,vietmotion ur-17,streetwear,standard,L,white,52.62779221961577,33.04943986273253
2315,vietmotion ur-18,streetwear,standard,XL,purple,45.452375140966936,25.48505874041013
2316,vietmotion ur-19,streetwear,standard,S,green,42.50611410259488,26.61319664232815
2317,vietmotion ur-20,streetwear,standard,M,silver,42.57802195970135,25.72251810512813
2318,vietmotion ur-21,streetwear,standard,L,pink,32.95362568508731,21.29790193008817
2319,vietmotion ur-22,streetwear,standard,XL,yellow,23.12925465151388,13.511814896989977
2320,vietmotion ur-23,streetwear,standard,S,red,34.134951269156154,20.93367494742875
2321,vietmotion ur-24,streetwear,standard,M,black,25.257807488581232,16.24589276501159
2322,vietmotion ur-25,streetwear,standard,L,orange,48.91322908687154,27.403684178663447
2323,vietmotion ur-26,streetwear,standard,XL,blue,31.223688308626155,20.099401585688003
2324,vietmotion ur-27,streetwear,standard,S,white,23.80275002527921,14.728869703292052
2325,vietmotion ur-28,streetwear,standard,M,purple,1889.37,1169.708967
2326,vietmotion ur-29,streetwear,standard,L,green,29.120595219183564,16.213872924457114
1,dragonwear ma-01,casual,all-weather,M,black,4945.5,2732.8833
2,dragonwear ma-02,casual,all-weather,L,orange,39.062877119540296,22.660232699057364
3,dragonwear ma-03,casual,all-weather,XL,blue,10831.3771884655,10289.808329042224
4,dragonwear ma-04,casual,all-weather,S,white,9610.756521739131,5604.032127826088
5,dragonwear ma-05,casual,all-weather,M,purple,8946.0,8498.699999999999
6,dragonwear ma-06,casual,all-weather,L,green,26.430276201873458,16.408370301165643
7,dragonwear ma-07,casual,all-weather,XL,silver,5306.9975,3533.92963525
8,dragonwear ma-08,casual,all-weather,S,pink,5353.448367952522,3709.404374154303
9,dragonwear ma-09,casual,all-weather,M,yellow,7077.195950704225,5879.0266762500005
10,dragonwear ma-10,casual,all-weather,L,red,8183.699999999999,7774.5149999999985
11,dragonwear ma-11,casual,all-weather,XL,black,9135.0,6147.855
12,dragonwear ma-12,casual,all-weather,S,orange,5345.960869565217,3828.777174782609
13,dragonwear ma-13,casual,all-weather,M,blue,5260.299999999999,4066.73793
14,dragonwear ma-14,casual,all-weather,L,white,4896.826666666667,4396.860664
15,dragonwear ma-15,casual,all-weather,XL,purple,5669.37,3360.802536
16,dragonwear ma-16,casual,all-weather,S,green,8536.5,7834.7997
17,dragonwear ma-17,casual,all-weather,M,silver,4848.1147058823535,4140.28995882353
18,dragonwear ma-18,casual,all-weather,L,pink,4712.703333333333,3098.131171333333
19,dragonwear ma-19,casual,all-weather,XL,yellow,4445.517540983607,4171.673660459017
20,dragonwear ma-20,casual,all-weather,S,red,6111.0,5284.1817
21,dragonwear ma-21,casual,all-weather,M,black,5165.071578947369,4456.423758315789
22,dragonwear ma-22,casual,all-weather,L,orange,6615.0,3489.4125000000004
23,dragonwear ma-23,casual,all-weather,XL,blue,9103.5,5896.33695
24,dragonwear ma-24,casual,all-weather,S,white,23.83396923282398,13.26920629437508
25,dragonwear ma-25,casual,all-weather,M,purple,36.50593625897967,22.20353271354441
26,dragonwear ma-26,casual,all-weather,L,green,9437.143228498076,8226.35775228177
27,dragonwear ma-27,casual,all-weather,XL,silver,5077.2825,4735.0736595
28,dragonwear ma-28,casual,all-weather,S,pink,5181.75,2631.29265
29,dragonwear ma-29,casual,all-weather,M,yellow,6293.7,5979.014999999999
30,dragonwear ma-30,casual,all-weather,L,red,10256.4,7812.29988
31,dragonwear ma-31,casual,all-weather,XL,black,8993.317021276596,7894.333681276596
32,dragonwear ma-32,casual,all-weather,S,orange,36.52462272816412,21.35186731681735
33,dragonwear ma-33,casual,all-weather,M,blue,27.03744426420793,16.549391215756362
34,dragonwear ma-34,casual,all-weather,L,white,27.428556473975345,15.21116985645254
35,dragonwear ma-35,casual,all-weather,XL,purple,5669.37,3727.043838
36,dragonwear ma-36,casual,all-weather,S,green,5604.936206896552,3526.0653677586206
37,dragonwear ma-37,casual,all-weather,M,silver,5449.5,5177.025
38,dragonwear ma-38,casual,all-weather,L,pink,5355.0,4705.974
39,dragonwear ma-39,casual,all-weather,XL,yellow,36.33639931956768,23.151870566767563
40,dragonwear ma-40,casual,all-weather,S,red,12593.7,11964.015
41,dragonwear ma-41,casual,all-weather,M,black,10143.0,8305.0884
42,dragonwear ma-42,casual,all-weather,L,orange,12927.6,9403.53624
43,dragonwear ma-43,casual,all-weather,XL,blue,4898.851363636363,4653.908795454545
44,dragonwear ma-44,casual,all-weather,S,white,5039.37,4577.763708
45,dragonwear ma-45,casual,all-weather,M,purple,5669.37,3456.047952
211,lotuswear ma-01,casual,all-weather,XL,black,18.55550041447407,12.011882725066451
212,lotuswear ma-02,casual,all-weather,S,orange,18.85945708582556,12.199952430520778
694,hanoistreet ma-01,casual,all-weather,L,white,24.84414997876081,15.526728742285847
695,hanoistreet ma-02,casual,all-weather,XL,purple,30.40542782395652,17.11851808169427
696,hanoistreet ma-03,casual,all-weather,S,green,37.50082850650854,23.469005485912835
697,hanoistreet ma-04,casual,all-weather,M,silver,59.74840445540384,33.008525353361286
698,hanoistreet ma-05,casual,all-weather,L,pink,46.66824007570581,25.770778763046447
699,hanoistreet ma-06,casual,all-weather,XL,yellow,2843.993622047244,1924.53048403937
700,hanoistreet ma-07,casual,all-weather,S,red,31.063223272571456,18.0900104489871
701,hanoistreet ma-08,casual,all-weather,M,black,32.86451541320264,19.68138564352252
702,hanoistreet ma-09,casual,all-weather,L,orange,3720.711891891892,3306.5966583243244
703,hanoistreet ma-10,casual,all-weather,XL,blue,22.17550395365064,13.904944448459702
704,hanoistreet ma-11,casual,all-weather,S,white,32.87112936445893,20.325190222309324
705,hanoistreet ma-12,casual,all-weather,M,purple,29.504315607680223,17.54297900214996
706,hanoistreet ma-13,casual,all-weather,L,green,3401.3699999999994,3231.301499999999
707,hanoistreet ma-14,casual,all-weather,XL,silver,37.67841650968592,21.754111030359
708,hanoistreet ma-15,casual,all-weather,S,pink,23.786248571516595,15.454221836084184
709,hanoistreet ma-16,casual,all-weather,M,yellow,40.76152434416071,24.15601834190016
710,hanoistreet ma-17,casual,all-weather,L,red,61.13567442088417,36.384205947209374
711,hanoistreet ma-18,casual,all-weather,XL,black,2900.2151612903226,2181.5418443225803
712,hanoistreet ma-19,casual,all-weather,S,orange,31.705683042923656,17.956906174905523
1043,mekongfit ma-01,casual,all-weather,XL,blue,4535.037107001321,2953.2161640792606
1044,mekongfit ma-02,casual,all-weather,S,white,3432.87,3261.2265
1045,mekongfit ma-03,casual,all-weather,M,purple,2541.87,1871.578881
1046,mekongfit ma-04,casual,all-weather,L,green,1243.62,1007.580924
1047,mekongfit ma-05,casual,all-weather,XL,silver,2653.821219512195,1379.987034146341
1048,mekongfit ma-06,casual,all-weather,S,pink,1700.37,1294.321644
1049,mekongfit ma-07,casual,all-weather,M,yellow,3141.3003370786514,2842.562675022472
1050,mekongfit ma-08,casual,all-weather,L,red,3375.730465116279,2155.403901976744
1051,mekongfit ma-09,casual,all-weather,XL,black,38.88795991024234,24.479230137439792
1052,mekongfit ma-10,casual,all-weather,S,orange,2991.8146397188048,2762.641638316344
1053,mekongfit ma-11,casual,all-weather,M,blue,3460.8919000381534,3287.8473050362454
1054,mekongfit ma-12,casual,all-weather,L,white,2960.37,2812.3515
1726,saigoncore ma-01,casual,all-weather,L,green,5417.37,3360.936348
1727,saigoncore ma-02,casual,all-weather,XL,silver,10073.7,7977.363029999999
1728,saigoncore ma-03,casual,all-weather,S,pink,5993.059655172414,4755.492836379311
1729,saigoncore ma-04,casual,all-weather,M,yellow,5858.37,4860.103752
1730,saigoncore ma-05,casual,all-weather,L,red,9553.265217391305,6129.374963478261
1731,saigoncore ma-06,casual,all-weather,XL,black,5543.37,3675.25431
1908,urbanvn ma-01,casual,all-weather,S,pink,5137.8381818181815,4880.946272727272
1909,urbanvn ma-02,casual,all-weather,M,yellow,2481.642785622593,2028.494812967908
1910,urbanvn ma-03,casual,all-weather,L,red,43.64364128670683,27.031484530585928
1911,urbanvn ma-04,casual,all-weather,XL,black,28.20535380725444,16.135633097849695
1912,urbanvn ma-05,casual,all-weather,S,orange,3973.690133587786,2680.6513641183205
1913,urbanvn ma-06,casual,all-weather,M,blue,36.22092508035289,20.21990056232335
1914,urbanvn ma-07,casual,all-weather,L,white,33.282673967708824,20.570354322860464
1915,urbanvn ma-08,casual,all-weather,XL,purple,5795.885337423313,3976.556930006135
1916,urbanvn ma-09,casual,all-weather,S,green,3559.9503011292345,3381.9527860727726
1917,urbanvn ma-10,casual,all-weather,M,silver,34.43489498797168,21.192994736606497
1918,urbanvn ma-11,casual,all-weather,L,pink,8819.37,8378.4015
1919,urbanvn ma-12,casual,all-weather,XL,yellow,24.307770829746094,14.033506952292084
1920,urbanvn ma-13,casual,all-weather,S,red,3366.602972136223,3198.272823529412
1921,urbanvn ma-14,casual,all-weather,M,black,33.44171489689868,21.572794008757047
1922,urbanvn ma-15,casual,all-weather,L,orange,40.41493183257701,22.838711947827143
1923,urbanvn ma-16,casual,all-weather,XL,blue,59.17253172718984,35.10312692310058
1924,urbanvn ma-17,casual,all-weather,S,white,4242.385846538782,4030.266554211843
1925,urbanvn ma-18,casual,all-weather,M,purple,48.60412143178831,31.31862906436304
2102,phoenixwear ma-01,casual,all-weather,L,orange,6299.37,3167.323236
2103,phoenixwear ma-02,casual,all-weather,XL,blue,7489.311908713693,4647.118039356847
2104,phoenixwear ma-03,casual,all-weather,S,white,6859.956826347306,6101.9315970359285
2105,phoenixwear ma-04,casual,all-weather,M,purple,6929.37,3756.411477
2106,phoenixwear ma-05,casual,all-weather,L,green,10011.439565217392,7381.434391434783
2107,phoenixwear ma-06,casual,all-weather,XL,silver,7874.37,5049.046044
2187,vietmotion ma-01,casual,all-weather,XL,silver,78.35681785939418,46.38509951496604
2188,vietmotion ma-02,casual,all-weather,S,pink,24.36288761072888,14.955221775848312
2189,vietmotion ma-03,casual,all-weather,M,yellow,3943.046992084433,2853.583108171504
2190,vietmotion ma-04,casual,all-weather,L,red,46.94272561574726,27.68491556165356
2191,vietmotion ma-05,casual,all-weather,XL,black,35.63530294659231,20.57659080145137
2192,vietmotion ma-06,casual,all-weather,S,orange,2587.684929328622,2458.3006828621906
2193,vietmotion ma-07,casual,all-weather,M,blue,9177.035294117648,5596.156122352942
2194,vietmotion ma-08,casual,all-weather,L,white,79.51305112548167,51.55608462187102
2195,vietmotion ma-09,casual,all-weather,XL,purple,23.96706714819649,14.162940493047364
2196,vietmotion ma-10,casual,all-weather,S,green,23.66770032509501,15.13336238016064
2197,vietmotion ma-11,casual,all-weather,M,silver,2982.692976846747,2833.5583280044098
2198,vietmotion ma-12,casual,all-weather,L,pink,26.05586643333778,14.929893188018678
2199,vietmotion ma-13,casual,all-weather,XL,yellow,2387.299419873636,2267.9344488799543
2200,vietmotion ma-14,casual,all-weather,S,red,14.160292010679644,8.089923089658269
2201,vietmotion ma-15,casual,all-weather,M,black,26.83475810232035,14.842664514570538
2202,vietmotion ma-16,casual,all-weather,L,orange,3857.993548387097,3393.105325806452
2203,vietmotion ma-17,casual,all-weather,XL,blue,10199.7,8504.50986
68,dragonwear rs-01,outdoor,premium,S,pink,4398.87,4178.9265
69,dragonwear rs-02,outdoor,premium,M,yellow,3910.2161538461537,3087.506675076923
70,dragonwear rs-03,outdoor,premium,L,red,5039.37,3891.401514
71,dragonwear rs-04,outdoor,premium,XL,black,4787.37,4096.552509
72,dragonwear rs-05,outdoor,premium,S,orange,24.443074771676816,15.03656521831065
73,dragonwear rs-06,outdoor,premium,M,blue,3882.460909090909,3688.337863636363
394,saigonflex rs-01,outdoor,premium,L,white,19686.87,17464.222377
395,saigonflex rs-02,outdoor,premium,XL,purple,4595.85,3068.649045
797,hanoistreet rs-01,outdoor,premium,M,silver,3792.839178082192,3178.399231232877
798,hanoistreet rs-02,outdoor,premium,L,pink,35.16873629794224,20.638865543994807
799,hanoistreet rs-03,outdoor,premium,XL,yellow,37.96643159775866,24.16319721561676
800,hanoistreet rs-04,outdoor,premium,S,red,3149.37,2034.178083
801,hanoistreet rs-05,outdoor,premium,M,black,3716.37,2604.4320959999995
802,hanoistreet rs-06,outdoor,premium,L,orange,2015.37,1867.038768
803,hanoistreet rs-07,outdoor,premium,XL,blue,1920.939844789357,1129.128440767184
804,hanoistreet rs-08,outdoor,premium,S,white,1932.16809976247,1751.3171656247032
805,hanoistreet rs-09,outdoor,premium,M,purple,2267.37,1983.268539
806,hanoistreet rs-10,outdoor,premium,L,green,13293.0,11389.4424
807,hanoistreet rs-11,outdoor,premium,XL,silver,2738.718,2004.1938324
808,hanoistreet rs-12,outdoor,premium,S,pink,4185.669242738589,2473.3119555342323
809,hanoistreet rs-13,outdoor,premium,M,yellow,2845.6163146551726,1471.183634676724
810,hanoistreet rs-14,outdoor,premium,L,red,70.13825290269834,41.89505070764356
811,hanoistreet rs-15,outdoor,premium,XL,black,3149.3700000000003,2991.9015000000004
812,hanoistreet rs-16,outdoor,premium,S,orange,6867.0,3823.5456
813,hanoistreet rs-17,outdoor,premium,M,blue,3464.37,3291.1515
814,hanoistreet rs-18,outdoor,premium,L,white,48.432425379884656,31.32702955401401
815,hanoistreet rs-19,outdoor,premium,XL,purple,26.29131187726292,14.947992451948688
816,hanoistreet rs-20,outdoor,premium,S,green,4614.077052476704,3811.689053051005
1113,mekongfit rs-01,outdoor,premium,M,blue,1870.894719101124,1564.6292535842697
1114,mekongfit rs-02,outdoor,premium,L,white,2070.64397260274,1556.5030742054794
1115,mekongfit rs-03,outdoor,premium,XL,purple,4828.925116696589,4587.478860861759
1116,mekongfit rs-04,outdoor,premium,S,green,3151.464301221167,1908.2116343894168
1117,mekongfit rs-05,outdoor,premium,M,silver,3681.73843902439,2838.9885103317074
1118,mekongfit rs-06,outdoor,premium,L,pink,4700.352035928144,4323.853837850299
1119,mekongfit rs-07,outdoor,premium,XL,yellow,3527.3700000000003,3177.454896
1120,mekongfit rs-08,outdoor,premium,S,red,2225.38025390625,2045.792067416016
1121,mekongfit rs-09,outdoor,premium,M,black,1007.37,957.0015
1122,mekongfit rs-10,outdoor,premium,L,orange,1500.45,1425.4275
1123,mekongfit rs-11,outdoor,premium,XL,blue,3137.216456692913,1940.3683784645668
1746,saigoncore rs-01,outdoor,premium,L,green,23.11852239383696,14.72331573262907
1747,saigoncore rs-02,outdoor,premium,XL,silver,40.31677633680417,25.305215147029365
1748,saigoncore rs-03,outdoor,premium,S,pink,19.529120628878804,12.24655891583249
1982,urbanvn rs-01,outdoor,premium,L,orange,3984.92421686747,3601.972999626506
1983,urbanvn rs-02,outdoor,premium,XL,blue,4409.37,3421.6711199999995
1984,urbanvn rs-03,outdoor,premium,S,white,2204.37,1377.510813
1985,urbanvn rs-04,outdoor,premium,M,purple,1920.87,1824.8265
1986,urbanvn rs-05,outdoor,premium,L,green,2015.37,1507.295223
1987,urbanvn rs-06,outdoor,premium,XL,silver,1972.5575,1723.42348775
1988,urbanvn rs-07,outdoor,premium,S,pink,68.89499310332668,43.71237967432158
1989,urbanvn rs-08,outdoor,premium,M,yellow,4632.0645129469785,4400.4612872996295
1990,urbanvn rs-09,outdoor,premium,L,red,3180.105,2713.5835965
1991,urbanvn rs-10,outdoor,premium,XL,black,3784.939744597249,3327.7190234499017
1992,urbanvn rs-11,outdoor,premium,S,orange,53.07871754029781,33.23271239282916
1993,urbanvn rs-12,outdoor,premium,M,blue,1448.37,800.514099
2268,vietmotion rs-01,outdoor,premium,S,pink,27.44900004772441,16.815862190083102
2269,vietmotion rs-02,outdoor,premium,M,yellow,3915.427786872344,3719.6563975287263
2270,vietmotion rs-03,outdoor,premium,L,red,3778.7642307692304,3589.826019230769
2271,vietmotion rs-04,outdoor,premium,XL,black,16.688939395715213,9.39795044860731
2272,vietmotion rs-05,outdoor,premium,S,orange,56.91443215555931,31.488058589151063
2273,vietmotion rs-06,outdoor,premium,M,blue,31.632468013791154,20.31072641674495
2274,vietmotion rs-07,outdoor,premium,L,white,54.332714624212514,33.2334215994955
2275,vietmotion rs-08,outdoor,premium,XL,purple,4487.59171875,3906.89735034375
2276,vietmotion rs-09,outdoor,premium,S,green,17.500490979061045,11.019249406005004
2277,vietmotion rs-10,outdoor,premium,M,silver,3358.794231856739,3190.8545202639016
2278,vietmotion rs-11,outdoor,premium,L,pink,26.056050101685983,15.585484607536555
2279,vietmotion rs-12,outdoor,premium,XL,yellow,2006.37,1041.105393
2280,vietmotion rs-13,outdoor,premium,S,red,1977.4845762711864,1878.610347457627
2281,vietmotion rs-14,outdoor,premium,M,black,33.18498384851216,18.641028152283216
2282,vietmotion rs-15,outdoor,premium,L,orange,33.743649528857304,18.98142979067904
2283,vietmotion rs-16,outdoor,premium,XL,blue,27.659626182375,17.10904235714284
2284,vietmotion rs-17,outdoor,premium,S,white,3915.939241350563,2108.341687543143
2285,vietmotion rs-18,outdoor,premium,M,purple,42.484528439658334,25.19462494477297
197,dragonwear yy-01,genz,trendy,M,silver,6041.7,5739.615
198,dragonwear yy-02,genz,trendy,L,pink,6293.7,3768.03819
1000,hanoistreet yy-01,genz,trendy,S,red,1188.3481205164992,915.3845572338593
1001,hanoistreet yy-02,genz,trendy,M,black,4904.031105815062,3874.6749767044807
1002,hanoistreet yy-03,genz,trendy,L,orange,3419.9325,2547.50771925
1003,hanoistreet yy-04,genz,trendy,XL,blue,1038.87,986.9264999999998
1004,hanoistreet yy-05,genz,trendy,S,white,21.60558461464601,12.316316933060593
1005,hanoistreet yy-06,genz,trendy,M,purple,1402.412910447761,811.0153861119402
1006,hanoistreet yy-07,genz,trendy,L,green,1119.5099999999998,619.760736
1007,hanoistreet yy-08,genz,trendy,XL,silver,5436.61213483146,5164.781528089887
1008,hanoistreet yy-09,genz,trendy,S,pink,3261.76588688946,2694.218622570694
1009,hanoistreet yy-10,genz,trendy,M,yellow,1383.875492256637,862.569594323562
1010,hanoistreet yy-11,genz,trendy,L,red,31.28216747612525,18.74300640602044
1011,hanoistreet yy-12,genz,trendy,XL,black,3527.37,2848.351275
1012,hanoistreet yy-13,genz,trendy,S,orange,2141.37,1752.2830709999998
1013,hanoistreet yy-14,genz,trendy,M,blue,1259.37,1196.4015
1014,hanoistreet yy-15,genz,trendy,L,white,1038.87,951.397146
1015,hanoistreet yy-16,genz,trendy,XL,purple,34.74786921874976,19.334440445128536
1016,hanoistreet yy-17,genz,trendy,S,green,40.68158502306494,24.74242366948301
1017,hanoistreet yy-18,genz,trendy,M,silver,3407.941498530852,1959.907155805093
1018,hanoistreet yy-19,genz,trendy,L,pink,44.02008254361871,25.39515658568249
1019,hanoistreet yy-20,genz,trendy,XL,yellow,2834.37,2542.996764
1020,hanoistreet yy-21,genz,trendy,S,red,21.11836758058405,13.299416794770844
1021,hanoistreet yy-22,genz,trendy,M,black,17.927831391666206,10.41671895241332
1022,hanoistreet yy-23,genz,trendy,L,orange,1889.37,1779.7865399999998
1023,hanoistreet yy-24,genz,trendy,XL,blue,3842.37,2315.412162
